Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Cost,Price,Profit,Quantity,Sales
9571,CA-2016-113131,24/09/2016,24/09/2016,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",76.38,264.65,188.27,19,5028.303086
9572,CA-2016-113131,24/09/2016,24/09/2016,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,864.9,306.13,-558.77,3,918.3751514
9573,CA-2016-113131,24/09/2016,24/09/2016,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",758.99,57.73,-701.26,8,461.8222066
9574,CA-2016-113131,24/09/2016,24/09/2016,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10003504,Office Supplies,Art,Newell 347,883.61,199.16,-684.45,16,3186.633106
9575,CA-2016-148495,13/08/2016,13/08/2016,Same Day,SF-20065,Sandra Flanagan,Consumer,United States,Pomona,California,91767,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,257.79,825.54,567.74,24,19812.87606
9576,CA-2016-143147,26/05/2016,28/05/2016,Second Class,PS-18760,Pamela Stobb,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,41.4,866.91,825.51,6,5201.450841
9577,CA-2016-143147,26/05/2016,28/05/2016,Second Class,PS-18760,Pamela Stobb,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,778.8,597.54,-181.26,8,4780.317049
9578,CA-2016-143147,26/05/2016,28/05/2016,Second Class,PS-18760,Pamela Stobb,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",222.1,534.57,312.47,21,11226.00008
9579,CA-2018-152975,14/09/2018,16/09/2018,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,686.32,235.08,-451.25,6,1410.451862
9580,CA-2018-152975,14/09/2018,16/09/2018,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,664.34,470.54,-193.8,9,4234.818631
9581,CA-2018-152975,14/09/2018,16/09/2018,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,497.36,759.7,262.33,1,759.6976361
9582,CA-2018-152975,14/09/2018,16/09/2018,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",390.68,385.18,-5.5,20,7703.581398
9583,CA-2017-107475,07/06/2017,11/06/2017,Standard Class,RS-19870,Roy Skaria,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,617.7,903.34,285.64,9,8130.090651
9584,CA-2018-116127,25/06/2018,27/06/2018,Second Class,SB-20185,Sarah Brown,Consumer,United States,New York City,New York,10024,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,895.92,273.61,-622.31,7,1915.276876
9585,CA-2018-132584,26/08/2018,27/08/2018,First Class,HJ-14875,Heather Jas,Home Office,United States,Detroit,Michigan,48234,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",962.55,890.46,-72.09,7,6233.194129
9586,CA-2017-160598,26/08/2017,28/08/2017,First Class,SV-20815,Stuart Van,Corporate,United States,Miami,Florida,33142,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,850.82,41.76,-809.06,19,793.4783846
9587,CA-2017-108630,18/11/2017,18/11/2017,Same Day,BE-11410,Bobby Elias,Consumer,United States,Concord,California,94521,West,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,897.02,920.34,23.32,14,12884.76027
9588,US-2018-129203,17/04/2018,22/04/2018,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653,Central,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,787.62,400.93,-386.69,1,400.9341353
9589,CA-2018-110940,23/07/2018,28/07/2018,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Wheeling,Illinois,60090,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",460.36,567.83,107.47,25,14195.71688
9590,CA-2015-119172,11/05/2015,15/05/2015,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",977.84,809.23,-168.61,4,3236.907938
9591,CA-2015-119172,11/05/2015,15/05/2015,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,907.14,780.23,-126.91,11,8582.545811
9592,US-2017-105452,28/07/2017,01/08/2017,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,Texas,77506,Central,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",195.12,667.53,472.41,14,9345.422063
9593,US-2017-105452,28/07/2017,01/08/2017,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,Texas,77506,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",827.17,353.61,-473.57,24,8486.559529
9594,CA-2018-108931,14/09/2018,19/09/2018,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,New York City,New York,10024,East,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,830.46,864.36,33.91,20,17287.2844
9595,CA-2018-108931,14/09/2018,19/09/2018,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,New York City,New York,10024,East,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,979.29,966.97,-12.32,21,20306.35799
9596,CA-2018-104619,24/01/2018,29/01/2018,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",489.27,692.84,203.57,20,13856.70042
9597,CA-2018-104619,24/01/2018,29/01/2018,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,13.02,384.96,371.94,4,1539.847141
9598,CA-2018-104619,24/01/2018,29/01/2018,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,622.02,789.83,167.81,11,8688.178821
9599,CA-2016-149517,19/09/2016,23/09/2016,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Sacramento,California,95823,West,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",423.24,703.35,280.11,13,9143.49944
9600,CA-2016-116841,14/04/2016,18/04/2016,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Springfield,Oregon,97477,West,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,274.98,778.26,503.28,5,3891.298941
9601,CA-2018-107797,08/05/2018,11/05/2018,Second Class,EB-13705,Ed Braxton,Corporate,United States,Mansfield,Texas,76063,Central,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,22.53,2.92,-19.61,22,64.28670845
9602,CA-2017-117604,04/09/2017,09/09/2017,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Jonesboro,Arkansas,72401,South,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,836.13,337.27,-498.86,15,5059.051829
9603,CA-2015-130155,19/05/2015,22/05/2015,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Virginia Beach,Virginia,23464,South,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,56.54,953.5,896.97,11,10488.55183
9604,CA-2017-129861,17/06/2017,23/06/2017,Standard Class,DM-13345,Denise Monton,Corporate,United States,Rochester,New York,14609,East,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,304.45,21.75,-282.7,19,413.1937247
9605,CA-2016-138625,02/11/2016,05/11/2016,First Class,EG-13900,Emily Grady,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-AP-10003099,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",736.77,417.9,-318.87,10,4179.046094
9606,US-2018-122672,04/11/2018,09/11/2018,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Lancaster,Ohio,43130,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,280.92,846.34,565.41,16,13541.4287
9607,US-2018-122672,04/11/2018,09/11/2018,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Lancaster,Ohio,43130,East,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",325.44,422.12,96.68,25,10553.0197
9608,CA-2018-117128,05/12/2018,08/12/2018,Second Class,BF-11080,Bart Folk,Consumer,United States,New York City,New York,10024,East,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",996.45,46.2,-950.25,7,323.3898907
9609,CA-2018-117128,05/12/2018,08/12/2018,Second Class,BF-11080,Bart Folk,Consumer,United States,New York City,New York,10024,East,OFF-LA-10000248,Office Supplies,Labels,Avery 52,464.15,231.05,-233.1,4,924.1966781
9610,CA-2017-130638,16/05/2017,19/05/2017,Second Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",813.34,694.54,-118.8,14,9723.557553
9611,CA-2017-130638,16/05/2017,19/05/2017,Second Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90045,West,OFF-LA-10002195,Office Supplies,Labels,Avery 481,93.39,492.21,398.82,24,11812.93574
9612,CA-2018-144365,24/10/2018,30/10/2018,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Jackson,Mississippi,39212,South,OFF-FA-10000735,Office Supplies,Fasteners,Staples,719.44,635.63,-83.81,19,12077.04972
9613,CA-2017-110086,18/09/2017,22/09/2017,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Woodland,California,95695,West,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,566.68,551.59,-15.09,22,12135.02615
9614,CA-2015-128524,11/11/2015,13/11/2015,First Class,MZ-17515,Mary Zewe,Corporate,United States,Seattle,Washington,98115,West,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,114.18,707.46,593.28,7,4952.216987
9615,CA-2015-128524,11/11/2015,13/11/2015,First Class,MZ-17515,Mary Zewe,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,534.59,178.24,-356.35,11,1960.622067
9616,CA-2015-128524,11/11/2015,13/11/2015,First Class,MZ-17515,Mary Zewe,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,529.32,74.03,-455.29,16,1184.498801
9617,CA-2017-140256,22/08/2017,29/08/2017,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Los Angeles,California,90049,West,OFF-AR-10002255,Office Supplies,Art,Newell 346,896.25,588.65,-307.59,18,10595.74408
9618,CA-2018-160633,16/11/2018,21/11/2018,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,43402,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,835.6,794.48,-41.13,24,19067.41412
9619,CA-2018-160633,16/11/2018,21/11/2018,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,43402,East,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,41.12,694.28,653.16,2,1388.556119
9620,CA-2018-160633,16/11/2018,21/11/2018,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,43402,East,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,249.68,303.23,53.55,19,5761.318625
9621,CA-2015-115133,26/09/2015,30/09/2015,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Lancaster,Ohio,43130,East,OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,295.03,110.26,-184.77,9,992.3711617
9622,CA-2015-115133,26/09/2015,30/09/2015,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Lancaster,Ohio,43130,East,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,177.27,257.85,80.57,11,2836.319151
9623,CA-2015-115133,26/09/2015,30/09/2015,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Lancaster,Ohio,43130,East,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",651.4,712.91,61.5,25,17822.66262
9624,CA-2018-137449,29/06/2018,30/06/2018,First Class,ME-17725,Max Engle,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,45.56,669.95,624.39,7,4689.653365
9625,CA-2018-137449,29/06/2018,30/06/2018,First Class,ME-17725,Max Engle,Consumer,United States,Dallas,Texas,75220,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,362.64,410.73,48.08,5,2053.644943
9626,CA-2018-137449,29/06/2018,30/06/2018,First Class,ME-17725,Max Engle,Consumer,United States,Dallas,Texas,75220,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,327.22,807.1,479.88,4,3228.408361
9627,CA-2018-103520,23/09/2018,25/09/2018,First Class,MH-17785,Maya Herman,Corporate,United States,Lubbock,Texas,79424,Central,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,199.33,810.16,610.84,25,20254.07743
9628,CA-2015-139283,23/11/2015,27/11/2015,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,790.74,222.5,-568.24,12,2670.058338
9629,CA-2015-118192,13/01/2015,18/01/2015,Standard Class,MM-17920,Michael Moore,Consumer,United States,Newark,Ohio,43055,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,33.96,557.44,523.48,9,5016.976328
9630,CA-2015-118192,13/01/2015,18/01/2015,Standard Class,MM-17920,Michael Moore,Consumer,United States,Newark,Ohio,43055,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,149.69,324.69,175,3,974.0827891
9631,CA-2017-168844,31/05/2017,06/06/2017,Standard Class,NM-18520,Neoma Murray,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,546.1,22.39,-523.71,25,559.7235166
9632,CA-2017-168844,31/05/2017,06/06/2017,Standard Class,NM-18520,Neoma Murray,Consumer,United States,New York City,New York,10011,East,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,543.89,121.06,-422.83,4,484.2456906
9633,CA-2018-154809,13/02/2018,17/02/2018,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",533.18,998.13,464.95,13,12975.73208
9634,CA-2015-151330,14/10/2015,17/10/2015,First Class,TC-21295,Toby Carlisle,Consumer,United States,Everett,Massachusetts,2149,East,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,975.66,544.32,-431.34,15,8164.76398
9635,CA-2015-151330,14/10/2015,17/10/2015,First Class,TC-21295,Toby Carlisle,Consumer,United States,Everett,Massachusetts,2149,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",626.47,472.74,-153.73,1,472.7366283
9636,CA-2015-151330,14/10/2015,17/10/2015,First Class,TC-21295,Toby Carlisle,Consumer,United States,Everett,Massachusetts,2149,East,FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,703.17,899.45,196.28,3,2698.345329
9637,CA-2015-124702,18/11/2015,25/11/2015,Standard Class,MH-17785,Maya Herman,Corporate,United States,Seattle,Washington,98105,West,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",318.82,525.98,207.16,6,3155.858707
9638,CA-2015-124702,18/11/2015,25/11/2015,Standard Class,MH-17785,Maya Herman,Corporate,United States,Seattle,Washington,98105,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",241.01,681.73,440.73,8,5453.861873
9639,US-2018-125808,12/11/2018,15/11/2018,Second Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,853.91,638.31,-215.6,17,10851.21111
9640,CA-2016-116638,28/01/2016,31/01/2016,Second Class,JH-15985,Joseph Holt,Consumer,United States,Concord,North Carolina,28027,South,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,554.47,240.95,-313.52,24,5782.785038
9641,CA-2015-104563,07/03/2015,12/03/2015,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,835.1,711.15,-123.95,13,9244.973099
9642,CA-2015-104563,07/03/2015,12/03/2015,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",305.29,54.57,-250.72,11,600.3246832
9643,CA-2015-104563,07/03/2015,12/03/2015,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,315.34,496.28,180.94,2,992.558965
9644,CA-2015-104563,07/03/2015,12/03/2015,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",641.23,444.81,-196.42,10,4448.077793
9645,US-2018-107979,08/06/2018,13/06/2018,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,85301,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,593.31,100.42,-492.89,24,2410.14012
9646,US-2018-107979,08/06/2018,13/06/2018,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,85301,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,919.27,770.94,-148.33,22,16960.64963
9647,US-2018-107979,08/06/2018,13/06/2018,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,85301,West,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,547.77,668.98,121.21,1,668.9785578
9648,CA-2015-150518,19/11/2015,24/11/2015,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Coon Rapids,Minnesota,55433,Central,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,81.13,545.1,463.97,1,545.0979461
